,Vendor,Product_name,Date,Week,Year,Point,Vote,Title,Review
47739,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, Good Product.  
47740,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, EXCELLENT PHONE  
47741,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nyc  
47742,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nyc  
47743,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nyc  
47744,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nyc  
47745,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, Nice phone  
47746,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nice mobile  
47747,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, Good product.  
47748,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nice  
47749,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nice  
47750,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nice  
47751,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nice product  
47752,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, good product  
47753,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, nice phone in this price range  
47754,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, its very nice with budgety  
47755,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, great phone  
47756,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,good mobile, good mobile  
47757,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!," Excellent phone and battery backup, camera quality are amazing...that too with budget price.  "
47758,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, it's mind blowing  
47759,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, superb  
47760,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, Redmi Note 7 Black is Awesome Phone in this Price ....  
47761,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, Good phone  
47762,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!good mobile, good  
47763,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, great phon  
47764,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, I love this phone. Very strong build up. very durable. rough and tough.  
47765,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, awesome phone  
47766,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,it has been a fantastic experience, it has been a fantastic experience  
47767,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love! Great mobile, very good mobile  
47768,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, superb mobile and have a nice camera smart hd screen i like it  
47769,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, awesome budget phone  
47770,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, All good  
47771,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, good device  
47772,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, it's good as far as competition is concerned  
47773,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, battery backup is long lasting  
47774,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, colour is good  
47775,Xiaomi,Redmi Note 7,2019-08-19,34,19,5,0,I've fallen in love!, good  
65828,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! nice, nice pic quality  
65829,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, very nice phone  
65830,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good  
65831,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good quality product  
65832,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! i dont have any word to appreciate the Redmi Note 7 pro, one the best mobile phone ever  
65833,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, too much good ph  
65834,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! , good  
65835,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love the product  
65836,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," one word i can say about this set is AWESOME.....
u couldn't ask for better in this price range  "
65837,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," Sure thing to say.. ""Must Buy for super Smooth work and Gaming."" PUBG lovers go for it..   "
65838,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, The Redmi note 7 pro  is best phone of mi in note series . The camera is too much attractive and the 48 megapixel shot make it different than other.  
65839,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love  
65840,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love  
65841,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love  
65842,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice mobile.....   
65843,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,Srinivas, I love this mobile this my second time booking for brother  
65844,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," very good mobile phone.
paisa vasool.  "
65845,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," nice phone 
delivery at exact time  "
65846,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, working very nice  
65847,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Best smartphone  
65848,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,Loving it," i just love the colour,  "
65849,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Budget phone. Best for its prize  
65850,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, fallen in love wid this mobile  
65851,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, superb cellphones  
65852,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,Delivery service was very good, Within two days delivery. And the phone is awesome as well  
65853,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, super  
65854,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, best in the market  
65855,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,nice product...., very nice phone  
65856,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, it's a good phone.  
65857,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, awesome features..  
65858,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,too good, Too good  
65859,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, supper Phone  
65860,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, awesome piece  
65861,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," Beautiful mobile...
great photos experience  "
65862,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, best  
65863,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," The look and the finish of the product is amazing.
every time I buy a mi phone, my trust increases manifolds, I would suggest this product to everyone for this price range  "
65864,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!big one, nice clear camera!  
65865,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, amazing camera....  
65866,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!very good, good mobile  
65867,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, I've fallen in love with it  
65868,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,Classy product," This Phone is Awesome , Camera is so Good, Front & Back Camera both are too Good , Picture Quality and Colour Awesome.  "
65869,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good one......paisa vasool  
65870,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, India best product  
65871,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, best phone in this amt...  
65872,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice  
65873,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice mobile  
65874,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,tooo much pretty phone, the best buget phone I ever seen  
65875,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good  
65876,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Best  
65877,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Lovely phone  
65878,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good  
65879,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice phone  
65880,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, I love this  
65881,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,superb, superb  
65882,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love mi device  
65883,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, osm  
65884,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, super phone  
65885,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, I've fallen in love!  
65886,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, This is unexpected ... superb product and the camera quality is just awesome  
65887,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, yup it's super yaar  
65888,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice  
65889,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,Mid Segment All Rounder," Best camera, Battery, Processor at this price  "
65890,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,nyc phone, love❤  
65891,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! amazing phone great camera quality, is like camera quality and the notched display Very much good processor  
65892,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Very good  
65893,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love it..  
65894,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love, Camera and battery are very good  
65895,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! awesome, mi is awesome  
65896,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,sexy phone, Phone got very nice looks... amazing battery and performance  
65897,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, osm  
65898,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," this phone is Osm in rang which is you provide, the camera also osm  "
65899,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good  
65900,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, awesome  
65901,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good  
65902,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good  
65903,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Very good device! Feels premium in hand! The Snapdragon 675 is just awesome. Very good performance.  
65904,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Amazing Phone  
65905,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, very nice phone  
65906,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love it  
65907,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love it  
65908,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love it  
65909,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Awesome mobile with great features.  
65910,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, best processor and camera  
65911,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,"camera quality was awesome, more than i expect."," as we all know xiaomi is best in smart phones and u proved day by day. I love the most is camera quality in Mi than touch and performance.
I'm using mi phones  last 4 years. also use in future also.
love u mi  "
65912,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,super quality, good  
65913,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Great device and great pricing. Nothing to complain about.  
65914,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," phone is stunning to look, Neptune blue is gorgeous, phone is snappy, photos from the camera is awesome..!!

in love with this phone..!!  "
65915,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, awesome product  
65916,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, awesome  
65917,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," Amazing fhone
Timely delivery  "
65918,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,Redmi 7 pro, nice phone at low cost ..  
65919,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, great phone with good camera and performance  
65920,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! nice mobile, mobile is good  
65921,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,best mobile I have ever purchased - love it, best mobile I have ever purchased - love it  
65922,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, it is really a great one & best in everything...  
65923,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Very Nice Product & delivery facility  
65924,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, i love this purple blue colour  
65925,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good phone bhai  
65926,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love it  
65927,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good camera mobile  
65928,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, All the features of the phone are good.  
65929,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice high quality mobile  
65930,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good mobile  
65931,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Best phone in the price  
65932,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, awesome  
65933,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, osm  
65934,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, very good  
65935,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Amazing phone  
65936,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Mi redmi note 7 pro is the best mobile in mobile  
65937,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, i love it no hang prblems lo lag  
65938,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good product  
65939,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice  
65940,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Awesome  
65941,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Awesome  
65942,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Nice smartphone at this price.  
65943,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, best colour evr..!  
65944,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, amazing phone diliver great performance  
65945,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, very good product for redmi note 7 pro thank you  
65946,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, really nice phn with nice camera and display  
65947,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, I love mi and white is nice colour  
65948,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, great  
65949,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," nice phone , thanks MI  "
65950,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, realy so much gud quality  
65951,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, osm quality  
65952,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! osm, good quality  
65953,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, This is my second mobile....excellent mobile and good condition  
65954,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good mobile and delivery in 2 days....  good service in excellent condition.....  thanks MI  
65955,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Good  
65956,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Great Android Phone by Redmi Great Performance superb camera stunning battery life worth for money  
65957,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice  
65958,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," awesome set at a good price, has good features. 
suggest to go for it.  "
65959,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good phone  
65960,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nyc performance   
65961,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, l love it.  
65962,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,l love it, l love it  
65963,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, supr mobile...buy 5 pice  
65964,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, The owner of this mobile is loving it.  
65965,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, i love xiaomi  
65966,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, love it  
65967,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love! , nice product  
65968,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,i love this phone, good phone camera very good  
65969,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Very very nice mobile. Specially the camera. It's awesome. What a quality of camera at this price range. Really amazing Mobile phone.  
65970,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice  
65971,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Awesome  
65972,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, very good mobile for best value money...  
65973,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, awesome  
65974,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nyc  
65975,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good product  
65976,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Was waiting for this since long time and could finally buy this.... Lovely phone  
65977,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Excellent superb  
65978,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Best  
65979,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Superb  
65980,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!," camera is the best feature in this phone, good sleek looks, good processor and memory makes this phone a win win situation for owner in this price range.  "
65981,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, I've fallen in love!  
65982,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, good  
65983,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, very nice product.back body shown lovely  
65984,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, Awesome budget phone  
65985,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,Redmi 7pro really good. I am used redmi phone more than 3 years good condition, Redmi 7pro really good. I am used redmi phone more than 3 years good condition  
65986,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, best phone  
65987,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,I've fallen in love!, nice phone  
65988,Xiaomi,Redmi Note 7 Pro,2019-08-25,34,19,5,0,super phone..," The Redmi Note 7 Pro is one of the most feature packed phones in its price bracket, bringing a premium design, capable octa-core processor, 48-megapixel camera, and fast charging support to the table. ... Be it heavy multitasking or games like PUBG Mobile and Asphalt 9, the phone  Read more "
65989,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!," Awesome phone, Good Speed. Camera quality is better. The 48 mp picture option doesn't have zoom. Wish it would have the zoom feature too.  "
65990,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, best in class  
65991,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, superb  
65992,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love! superb phone..!, just superb phone...no more words..!  
65993,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, awesome phone  
65994,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, good  
65995,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, Nice  
65996,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, super phones  
65997,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,Love iT Fabulous.., Love iT Fabulous..  
65998,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!," i loves this mobile
good performance  "
65999,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, phone is great. loved it  
66000,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, Good segment  
66001,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, best  
66002,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, best  
66003,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, great Phone  
66004,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,best budget smartphone, this is the best Redmi note till now. excellent camera is the most impressive feature of this phone  
66005,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, good phone  
66006,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, Awesome mobile in mid range   
66007,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!," Best phone in the segment, Value for money......Camera quality and zooming blows my mind......Awesome  "
66008,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, here is the boss  
66009,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, great phone  
66010,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, nice  
66011,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, best phone in range of 10-15k.  
66012,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,best phone, love phone  
66013,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, best budget phone.  
66014,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, good  
66015,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love, good  
66016,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, very nice product  
66017,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, Nice phone from redmi  
66018,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, awesome .  
66019,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, Nice phone with awesome features...loved it...  
66020,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, good mobile  
66021,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, nice  
66022,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, nice  
66023,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, very very nice phone  
66024,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!," superb performance
thanks a ton Redmi  "
66025,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, very good quality and features good battery  
66026,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, very good mobile  
66027,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, very nice n good looking phone   
66028,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, it's very nice phone.  
66029,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, Nice  
66030,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, good  
66031,Xiaomi,Redmi Note 7 Pro,2019-08-24,34,19,5,0,I've fallen in love!, best  
